transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,peak_v,trough_v,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,width,upstroke_downstroke_ratio,file_name
Pvalb+,GABAergic,positive,aspiny,L5,-43.968753814697266,11.25,-78.09375,333.32502568361286,-12.84375,-262.6685594242596,-11.6875,-61.281253814697266,0.00032500000000013074,1.2689947605995342,471088062_58
Vip+,GABAergic,positive,aspiny,L2/L3,-46.75,38.4375,-74.78125762939453,365.4295896213779,-15.09375,-116.62031516761267,16.250001907348633,-50.65625,0.0007600000000000939,3.133498559802071,586072464_49
Glutamatergic,Glutamatergic,positive,spiny,L5,-42.875003814697266,40.03125,-69.96875,373.3728982652538,-6.656250476837158,-102.20493726732738,10.062500953674316,-50.031253814697266,0.0008200000000000429,3.6531786843981826,486235288_46
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-39.78125,31.468751907348633,-76.03125,411.1743557671905,-5.500000476837158,-144.57460316300788,-7.312500476837158,-60.468753814697266,0.0005800000000000249,2.84402894264625,527095729_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-43.906253814697266,30.343751907348633,-67.9375,299.0984548182536,-11.656250953674316,-76.16921618825798,-7.718750476837158,-53.656253814697266,0.0009799999999999809,3.926762933716019,513879001_45
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.0625,49.500003814697266,-79.0,615.2395694428449,2.5625,-177.75025381493964,11.531250953674316,-50.5625,0.0004949999999999122,3.4612584580801027,478447600_48
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-49.343753814697266,42.250003814697266,-67.46875762939453,440.0915637761551,0.75,-141.1776848705247,6.812500476837158,-57.625003814697266,0.0006649999999999157,3.117288431098491,485468180_45
Pvalb+,GABAergic,positive,aspiny,L2/L3,-43.0,30.406251907348633,-74.5,454.1469931633089,-0.7187500596046448,-298.3898048832069,9.625000953674316,-57.34375,0.00034000000000000696,1.5219923259143089,561325425_56
Glutamatergic,Glutamatergic,positive,spiny,L6a,-43.46875,32.3125,-69.50000762939453,358.12599946286247,-7.031250476837158,-99.11417819706975,23.000001907348633,-55.875003814697266,0.0008200000000000429,3.6132671024199667,515435668_47
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.5,41.5625,-72.78125,459.19745462429677,-3.093750238418579,-107.82501089723971,-13.875000953674316,-55.156253814697266,0.0007800000000000029,4.258728571443641,502193385_45
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-38.09375,40.28125,-77.0,386.55461268119626,-5.34375,-91.32844202906297,-4.500000476837158,-50.34375,0.0008699999999999264,4.232576447085181,314857059_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.812503814697266,40.375,-76.25,431.07946405210095,-6.71875,-139.03972471485997,-2.937500238418579,-49.875003814697266,0.0006850000000000467,3.100405045652604,479150681_49
Sst+,GABAergic,positive,aspiny,L4,-45.031253814697266,24.0,-70.625,346.54629079163016,-3.15625,-233.38482432910828,-6.343750476837158,-59.34375,0.0004049999999999887,1.4848707142283892,490912243_40
Pvalb+,GABAergic,positive,aspiny,L2/L3,-45.3125,29.343751907348633,-65.40625762939453,488.23486655170717,-9.46875,-345.3062139950641,6.0625,-60.468753814697266,0.000320000000000098,1.413918564925351,585830272_53
Sst+,GABAergic,positive,aspiny,L6b,-49.375,20.562501907348633,-71.68750762939453,459.4352713376962,-7.46875,-385.88865131033066,-7.6875,-63.8125,0.00024999999999986144,1.190590264257913,476104386_56
Vip+,GABAergic,positive,aspiny,L4,-49.906253814697266,25.906251907348633,-67.40625,381.08745405379955,-14.562500953674316,-120.61686478228269,3.84375,-53.875003814697266,0.0006399999999999739,3.1594873133344548,562091859_38
Glutamatergic,Glutamatergic,positive,spiny,L5,-43.187503814697266,42.875003814697266,-67.53125,467.6048038667256,-11.156250953674316,-106.62329557691277,14.875,-54.46875,0.0008000000000001339,4.385578229753916,560599530_38
Glutamatergic,Glutamatergic,negative,spiny,L5,-39.125003814697266,32.40625,-60.21875,283.32478839714514,-9.218750953674316,-109.73451825286587,-1.03125,-51.187503814697266,0.0008200000000000429,2.581911260996908,503595332_42
Glutamatergic,Glutamatergic,positive,spiny,L5,-42.59375,37.8125,-74.46875762939453,371.6427842066872,-2.718750238418579,-105.12487463359884,16.75,-45.6875,0.0007199999999998319,3.5352506768926686,559387643_60
Glutamatergic,Glutamatergic,positive,spiny,L5,-48.125003814697266,39.687503814697266,-83.40625762939453,469.526789881523,-6.156250476837158,-127.68323386367865,-10.343750953674316,-54.46875,0.0007249999999998646,3.6772783369726874,466827702_53
Vip+,GABAergic,positive,aspiny,L2/L3,-46.75,22.562501907348633,-75.59375762939453,327.21605145368505,-12.656250953674316,-105.79345800071131,-6.656250476837158,-56.906253814697266,0.0007200000000000539,3.0929705639405887,519220630_41
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.03125,41.0,-81.12500762939453,445.3951424121174,-7.500000476837158,-99.94216508436075,0.9062500596046448,-53.500003814697266,0.0008000000000001339,4.4565288538242225,501951290_47
Pvalb+,GABAergic,positive,aspiny,L5,-42.000003814697266,7.281250476837158,-70.3125,354.34433342323535,-14.312500953674316,-280.71017108978657,-12.187500953674316,-61.937503814697266,0.0002750000000000252,1.2623138379617052,487400838_92
Glutamatergic,Glutamatergic,negative,spiny,L4,-47.6875,31.375001907348633,-72.46875,379.2161205201201,-10.03125,-124.22379525995518,-6.71875,-52.96875,0.0006699999999999484,3.0526850329001687,479993900_55
Glutamatergic,Glutamatergic,positive,spiny,L4,-38.812503814697266,50.906253814697266,-60.843753814697266,527.0418007251012,8.5,-167.2235404841178,-3.750000238418579,-50.625003814697266,0.0005749999999999922,3.151720141789233,475848827_37
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.8125,40.84375,-79.5625,443.3079224722485,-2.968750238418579,-115.61556022604972,-7.4375,-52.062503814697266,0.0007200000000000539,3.8343275040617355,504643398_55
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.500003814697266,42.968753814697266,-72.90625762939453,486.2623020242678,-1.3750001192092896,-131.93810984798387,12.5625,-54.625,0.0006499999999998174,3.685533335171531,484515166_58
Pvalb+,GABAergic,positive,aspiny,L2/L3,-42.156253814697266,13.0625,-71.06250762939453,332.5149364968254,-19.03125,-196.70188320324962,-5.09375,-53.968753814697266,0.00039999999999995595,1.690451210135298,585951863_50
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-45.500003814697266,30.718751907348633,-80.12500762939453,456.76427206544577,-4.500000476837158,-138.76204922178155,10.625,-66.875,0.0005999999999999339,3.291708897548821,564410651_72
Vip+,GABAergic,positive,aspiny,L2/L3,-46.03125,43.125003814697266,-73.71875762939453,465.51648172509,-8.687500953674316,-163.15305961814047,0.25,-56.250003814697266,0.0005999999999999339,2.85325008807454,587055109_67
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-51.21875,17.687501907348633,-79.90625762939453,343.114828421152,-16.15625,-192.21870962573834,-13.71875,-64.28125762939453,0.0004700000000001925,1.7850230557119946,487176969_53
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.53125,25.0,-67.5,349.06809069008426,-15.90625,-101.78740381526163,-8.687500953674316,-53.4375,0.0007350000000001522,3.4293839670341044,486508983_55
Glutamatergic,Glutamatergic,negative,spiny,L6b,-49.875003814697266,34.812503814697266,-78.0,398.193891512567,-8.781250953674316,-151.11886007463949,-13.4375,-56.968753814697266,0.0006899999999998574,2.634971513918872,488680211_47
Pvalb+,GABAergic,positive,aspiny,L4,-47.031253814697266,24.906251907348633,-69.59375,605.3873761398479,-9.3125,-618.4974696781474,-10.718750953674316,-69.34375,0.000180000000000069,0.9788033190416743,484744867_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-49.343753814697266,46.562503814697266,-75.90625762939453,500.8583208670629,1.8437501192092896,-139.29113774613614,15.562500953674316,-50.468753814697266,0.0006349999999999412,3.5957658826787524,476269122_66
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.0625,20.1875,-72.50000762939453,283.2468784242066,-19.34375,-100.44420208275231,-12.687500953674316,-56.343753814697266,0.0007800000000000029,2.8199425407436642,505804754_42
Pvalb+,GABAergic,positive,aspiny,L5,-46.09375,26.187501907348633,-76.84375,466.91464829147105,-8.59375,-253.384651490027,4.65625,-60.093753814697266,0.000360000000000138,1.8427108569748882,475895240_55
Pvalb+,GABAergic,positive,aspiny,L4,-41.125003814697266,24.218751907348633,-79.28125762939453,414.3315177188903,-4.281250476837158,-262.02392196524,-4.25,-58.968753814697266,0.0003450000000000397,1.5812736280386468,475894121_63
Sst+,GABAergic,positive,aspiny,L5,-47.53125,32.625,-78.9375,445.9739169133661,-2.5625,-237.94223829398908,11.875,-61.593753814697266,0.00041000000000002146,1.8742948713558956,329224678_50
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-44.90625,17.34375,-68.875,376.82282447344744,-15.59375,-151.99718218263232,-5.53125,-55.250003814697266,0.00046999999999997044,2.479143488467278,464191630_45
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-50.0,43.0,-78.90625,431.4123638939331,-11.093750953674316,-77.47532576040527,14.312500953674316,-52.8125,0.0009799999999999809,5.568383993996857,513510227_57
Glutamatergic,Glutamatergic,positive,spiny,L6b,-44.687503814697266,34.0625,-73.25,339.7515576958833,-2.34375,-84.12687345349184,12.937500953674316,-50.218753814697266,0.0007999999999999119,4.038561564797834,563028422_79
Glutamatergic,Glutamatergic,positive,spiny,L5,-41.343753814697266,47.250003814697266,-73.09375762939453,539.5004375881795,3.062500238418579,-131.4446152862513,9.500000953674316,-49.84375,0.0006250000000000977,4.104393598880346,479492633_42
Glutamatergic,Glutamatergic,positive,spiny,L5,-46.218753814697266,46.5,-74.09375,527.171253354736,-7.156250476837158,-123.22916776711382,12.0,-51.093753814697266,0.0006399999999999739,4.277974629764742,513803975_62
Sst+,GABAergic,positive,aspiny,L6b,-42.4375,18.9375,-74.0,354.5627849571715,-10.75,-227.74748130360572,-5.906250476837158,-65.375,0.0004049999999999887,1.5568241761783121,329322109_52
Pvalb+,GABAergic,positive,aspiny,L6b,-47.750003814697266,28.75,-75.84375,504.6268096418832,-14.093750953674316,-366.59631953108345,-0.8125,-65.5625,0.000320000000000098,1.3765190285798716,591278744_74
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-43.968753814697266,27.5625,-77.00000762939453,397.4401466802398,-10.1875,-143.59907633495638,-7.4375,-61.781253814697266,0.0005599999999998939,2.7677068461998933,527579814_64
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-37.875,27.843751907348633,-73.00000762939453,361.62887344731246,-7.65625,-150.0796481190574,-4.750000476837158,-52.906253814697266,0.0005199999999998539,2.409579699710078,555345752_65
Glutamatergic,Glutamatergic,positive,spiny,L5,-38.28125,33.5625,-70.15625762939453,323.8555157734525,-14.59375,-144.19695062096667,3.25,-53.1875,0.000700000000000145,2.245924857486986,589760138_58
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.281253814697266,44.65625,-79.50000762939453,608.3536000494162,0.875,-157.29675666158315,-12.312500953674316,-51.343753814697266,0.0005049999999999777,3.8675533619441462,486196663_47
Glutamatergic,Glutamatergic,positive,spiny,L6b,-44.156253814697266,34.406253814697266,-71.34375,266.4528745536338,3.531250238418579,-88.5713646245882,12.687500953674316,-50.187503814697266,0.0008600000000000829,3.0083410782141673,573699058_92
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.843753814697266,33.781253814697266,-71.71875,310.0315505142611,-12.656250953674316,-83.65275873185438,-2.937500238418579,-51.156253814697266,0.0009400000000001629,3.7061724587954714,501886192_47
Pvalb+,GABAergic,positive,aspiny,L4,-49.031253814697266,16.0625,-77.90625,392.58741083090143,-16.3125,-234.81214918080101,-10.437500953674316,-64.65625,0.00038000000000004697,1.671921202546536,571314481_56
Pvalb+,GABAergic,positive,aspiny,L1,-38.250003814697266,24.906251907348633,-63.9375,448.766444982383,-10.812500953674316,-326.7221454273308,4.0,-55.59375,0.00027999999999983594,1.3735415589764397,609775336_53
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.65625,41.78125,-76.96875,410.7832560064476,0.0625,-102.00395336198673,25.062501907348633,-52.0,0.0007999999999999119,4.027130738243837,501848265_62
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.0,42.125,-74.0,405.0992115193521,-5.031250476837158,-98.17555635370124,-3.812500238418579,-51.781253814697266,0.0007999999999999119,4.126273652678718,558476932_54
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-37.687503814697266,30.000001907348633,-60.468753814697266,358.3408647683556,-7.8125,-136.28965235147075,5.250000476837158,-51.625003814697266,0.0005599999999998939,2.6292595115309836,564349611_48
Glutamatergic,Glutamatergic,positive,spiny,L5,-43.656253814697266,35.437503814697266,-80.46875,372.3348035678184,-8.90625,-88.58931368755077,-1.96875,-51.9375,0.0009049999999999336,4.2029313476907735,325479788_50
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-49.468753814697266,45.968753814697266,-79.06250762939453,447.13547570012605,12.250000953674316,-139.79709255469152,23.875001907348633,-48.40625,0.0005650000000001487,3.1984604796068803,486262299_76
Glutamatergic,Glutamatergic,positive,spiny,L6b,-45.53125,48.531253814697266,-72.84375,420.4275825104302,1.7187501192092896,-147.53442922688916,17.281251907348633,-53.1875,0.0006999999999999229,2.8496913209584873,485905411_57
Pvalb+,GABAergic,positive,aspiny,L5,-46.687503814697266,29.500001907348633,-67.96875762939453,564.160184771255,-3.781250238418579,-469.73735371622956,-1.4375001192092896,-64.0,0.00025999999999992696,1.2010119704298983,509683388_58
Pvalb+,GABAergic,positive,aspiny,L2/L3,-44.687503814697266,29.1875,-75.87500762939453,429.26512543854574,-1.9062501192092896,-270.7707319340678,3.437500238418579,-60.281253814697266,0.00038000000000004697,1.585345367176062,563620254_66
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-38.53125,22.28125,-78.03125,336.74345127863245,-8.21875,-138.80324855111272,-9.03125,-64.03125,0.0006250000000000977,2.4260487761900653,441000782_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-51.28125,31.000001907348633,-82.37500762939453,415.9666383823712,-15.687500953674316,-120.90766427300291,-10.781250953674316,-54.625,0.0006999999999999229,3.44036617433235,502143149_55
Glutamatergic,Glutamatergic,negative,spiny,L5,-47.718753814697266,38.75,-80.6875,396.21815510037453,-5.375,-113.9784254923706,11.78125,-49.500003814697266,0.0007300000000001194,3.4762557333878616,488697163_50
Glutamatergic,Glutamatergic,positive,spiny,L5,-53.781253814697266,37.437503814697266,-75.84375,464.03343939406915,-13.0625,-117.81991831328322,-5.78125,-56.218753814697266,0.0007399999999999629,3.938497378348235,557673526_63
Vip+,GABAergic,positive,aspiny,L6b,-44.468753814697266,44.59375,-70.0,546.6091142631275,-2.5625,-222.03669433533463,20.21875,-54.843753814697266,0.00043999999999999595,2.4617963075850966,582917630_51
Glutamatergic,Glutamatergic,positive,spiny,L5,-48.34375,29.03125,-79.25,341.32679769577237,-4.25,-120.32479627577189,8.5,-52.031253814697266,0.0006049999999999667,2.836712034928253,486246801_44
Glutamatergic,Glutamatergic,positive,spiny,L6b,-46.156253814697266,33.843753814697266,-69.59375,289.30132889375955,-2.593750238418579,-118.89828363173437,7.1875,-55.468753814697266,0.0007600000000000939,2.4331833905173714,490718897_61
Glutamatergic,Glutamatergic,positive,spiny,L5,-51.343753814697266,43.0625,-74.84375762939453,512.1135548254316,-7.531250476837158,-145.2409016953836,-8.96875,-56.750003814697266,0.000600000000000156,3.525959621894229,572609348_110
Glutamatergic,Glutamatergic,positive,spiny,L5,-46.40625,43.812503814697266,-75.625,458.0473783724568,-3.375,-147.999578287178,7.281250476837158,-56.281253814697266,0.0006599999999998829,3.0949235374418627,490263438_52
Pvalb+,GABAergic,positive,aspiny,L6a,-36.656253814697266,35.062503814697266,-63.03125762939453,417.7157626066811,-4.312500476837158,-157.12915982259122,11.46875,-52.96875,0.0005199999999998539,2.658422937399453,563373346_48
Vip+,GABAergic,positive,aspiny,L2/L3,-42.937503814697266,42.53125,-69.50000762939453,424.54082575986183,-13.156250953674316,-110.14659702960122,16.968751907348633,-49.562503814697266,0.0007800000000000029,3.8543253918754212,585925172_45
Pvalb+,GABAergic,positive,aspiny,L5,-47.4375,25.812501907348633,-76.84375,460.2995095293422,-6.46875,-363.9269337681711,-6.3125,-69.40625,0.00031000000000003247,1.264812979801496,466114829_56
Glutamatergic,Glutamatergic,positive,spiny,L4,-44.34375,44.8125,-76.5625,502.81607489417235,4.625,-135.21190494291443,26.59375,-49.750003814697266,0.0005649999999999267,3.7187263584997043,478586425_51
Pvalb+,GABAergic,positive,aspiny,L5,-41.875,16.562501907348633,-70.53125762939453,409.69100454648606,-9.062500953674316,-318.4836665692347,-6.75,-59.468753814697266,0.00026999999999999247,1.2863799546135404,481093525_78
Vip+,GABAergic,positive,aspiny,L5,-42.90625,20.687501907348633,-73.00000762939453,422.97759190906794,-11.656250953674316,-300.0846196659252,-9.343750953674316,-63.468753814697266,0.00034000000000000696,1.4095277271456153,518753555_58
Vip+,GABAergic,positive,aspiny,L4,-43.53125,42.156253814697266,-68.3125,475.56442970452605,-11.25,-119.49396699534063,21.53125,-53.062503814697266,0.0007199999999998319,3.979819581377439,565213849_47
Vip+,GABAergic,positive,aspiny,L2/L3,-42.625003814697266,38.375,-69.75,368.09039911542754,-6.812500476837158,-120.03731549892977,-6.187500476837158,-51.906253814697266,0.0007800000000000029,3.0664664365866243,583148615_46
Glutamatergic,Glutamatergic,positive,spiny,L4,-52.15625,45.3125,-77.75000762939453,461.1953941856099,4.4375,-105.24002287191058,24.53125,-51.000003814697266,0.0007399999999999629,4.38231940282775,485577686_63
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.3125,37.0625,-83.125,475.1501639648924,-5.9375,-120.97951693728645,12.40625,-49.34375,0.0006300000000001305,3.9275257166979882,329557305_64
Htr3a+|Vip-,GABAergic,positive,aspiny,L4,-40.375,40.937503814697266,-68.25,494.2793105708316,-6.343750476837158,-160.44331485612807,19.53125,-50.71875,0.0005399999999999849,3.080709913118283,519549081_45
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-42.90625,9.75,-77.09375,203.33270169404332,-15.468750953674316,-104.28751590289568,-7.375000476837158,-55.500003814697266,0.0006800000000000139,1.9497319495400651,583817628_65
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-43.5625,28.250001907348633,-65.40625762939453,452.2142348392195,-9.25,-272.10404696125624,-0.2812500298023224,-61.937503814697266,0.00038000000000004697,1.661916608331843,564346637_50
Glutamatergic,Glutamatergic,positive,spiny,L5,-42.937503814697266,36.875003814697266,-58.59375,358.51126036611316,-1.03125,-110.74379928565105,14.781250953674316,-50.8125,0.0007150000000000212,3.237303241162732,329554392_57
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-38.656253814697266,32.750003814697266,-71.1875,400.1670020477188,2.406250238418579,-148.1995277461544,11.281250953674316,-60.53125,0.0005450000000000177,2.700190804475102,481003643_56
