transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,threshold_i,peak_v,peak_i,trough_v,trough_i,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,fast_trough_i,width,upstroke_downstroke_ratio,f_i_curve_slope,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,seal_gohm,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,file_name
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-35.48530578613281,451.84747314453125,12.89453125,452.6458435058594,-45.02008819580078,361.0483703613281,192.26161502184038,-13.366071701049805,-55.01260063442892,-5.099888324737549,-41.13002395629883,427.09674072265625,0.0009451190476190485,3.5413482355316805,0.253838582677165,-45.4375038146973,-49.3541679382324,-61.6500030517578,158.503232,0.0329600000000001,15.8750009536743,20.0312512715658,18.4750015258789,107.343673706055,0.0066942046396434,1.445748224,7.6215745527695,280.0,229.25,690.0,-36.5000038146973,-39.2395858764648,-43.2750030517578,-47.2812538146973,-52.2916679382324,-74.7812530517578,3.17369498020695,3.50783433167819,2.41708823577452,-86.8125,-74.7605743408203,516838734_59
Htr3a+|Vip-,GABAergic,positive,aspiny,L4,-41.297943115234375,541.0563354492188,17.48835563659668,542.706298828125,-59.244651794433594,542.4172973632812,310.601216855697,-6.319272994995117,-228.1928286284983,-10.621495246887207,-59.071529388427734,544.4564819335938,0.00040096958174899906,1.362737266673684,1.10884967272981,-63.75,-56.6458346048991,-62.6562538146973,125.898584,0.007085,24.46875,11.34375,22.71875,66.8751150369644,0.0498955063521862,1.185055488,6.36090117934478,330.0,356.5,650.0,-42.03125,-30.6145833333333,-47.28125,-63.8750038146973,-56.7604179382324,-77.78125,1.40001465181864,1.15905246432398,1.48173624465276,-85.9687576293945,-76.5811386108398,396963717_61
Glutamatergic,Glutamatergic,positive,spiny,L5,-32.32207489013672,301.6451721191406,33.90372848510742,298.8709716796875,-51.84223937988281,250.72378540039062,262.3290714239467,-0.484375,-55.25362266754006,18.395666122436523,-47.26612854003906,284.616943359375,0.0012599999999998598,4.801691702826729,0.138167939094864,-47.1562538146973,-43.5312512715658,-53.7437530517578,221.215056,0.0538400000000001,33.71875,29.4895839691162,42.3437530517578,167.031213641167,0.0761468783020973,1.532370304,26.6306103218411,190.0,141.333333333333,800.0,-29.0000019073486,-25.7916666666667,-48.6937522888184,-50.71875,-49.2916704813639,-71.9625030517578,3.86370729811414,2.94413233476188,4.51183057621924,-90.5625076293945,-71.6801147460938,599393756_60
Pvalb+,GABAergic,positive,aspiny,L4,-33.82589340209961,421.2403869628906,3.8550825119018555,422.5879211425781,-53.432350158691406,411.6318664550781,206.12760783232196,-14.221497535705566,-181.59540521663908,-14.288461685180664,-52.93132019042969,422.429931640625,0.0004316483516483295,1.1080551434137496,0.19997891185154,-57.03125,-50.1875019073486,-57.9937522888184,189.399088,0.0073800000000001,13.8750009536743,9.56250095367432,21.1687507629395,114.553682506084,0.0757312402129173,1.014534848,8.80259738229155,260.0,222.9375,499.999969482422,-33.96875,-28.2031259536743,-41.3812538146973,-57.03125,-50.2656269073486,-69.71875,1.28070741928583,1.13377006364654,1.43502158215783,-83.875,-70.0211029052734,573976402_70
Vip+,GABAergic,positive,aspiny,L2/L3,-33.60346221923828,236.40708923339844,31.74408721923828,235.56419372558594,-49.310386657714844,198.6148681640625,278.5442645336965,-6.710304260253906,-102.66547160877475,10.39695930480957,-47.25,231.55743408203125,0.0007851351351349617,2.6902201860837094,0.192480084539713,-51.7500038146973,-45.9375038146973,-53.2500019073486,165.538592,0.01268,39.15625,31.1250019073486,29.2031269073486,148.281171917915,0.0497013404965401,1.318383488,9.93771925314818,140.0,146.312492370605,420.0,-40.4375,-35.6250019073486,-41.0625,-51.9375,-46.1093788146973,-73.578125,3.23805626482278,3.02111100889513,3.06849946505337,-90.7812576293945,-73.5035018920898,586072783_53
Sst+,GABAergic,positive,aspiny,L6b,-33.44632339477539,90.83087921142578,14.260662078857422,90.08970642089844,-50.90772247314453,80.7441177368164,177.94537345279045,-8.404779434204102,-103.84916697543963,-9.648529052734375,-49.079044342041016,88.04558563232422,0.0007054705882352111,1.6751598204720137,0.383654869478821,-53.96875,-53.8125012715658,-59.5562507629395,463.686336,0.039315,27.90625,28.4270839691162,26.36875,331.093698740005,0.0071730511263012,3.93760768,23.8935465090074,50.0,50.0833333333333,630.0,-36.8750038146973,-37.2812525431315,-43.825,-54.6562538146973,-53.96875,-77.3000015258789,2.1987673792063,2.14378773341858,2.11402196958424,-100.34375,-76.3174057006836,328954223_44
Glutamatergic,Glutamatergic,positive,spiny,L4,-39.0190544128418,296.5243835449219,38.211891174316406,294.67987060546875,-57.60441970825195,218.14634704589844,371.8679566408927,-2.4100611209869385,-86.36019166217912,13.23628044128418,-52.407012939453125,274.18597412109375,0.0009336585365855902,4.332028660812226,0.0404191616766468,-54.40625,-57.2083346048991,-57.7500030517578,309.563808,0.0354800000000002,41.8437538146973,37.3333358764648,36.9437522888184,174.999997019768,0.0597991719841957,1.545785984,23.8389264037831,70.0,51.9999987284342,620.0,-36.9375,-43.3229192097982,-50.8312522888184,-59.3125038146973,-63.9166692097982,-79.2750045776367,4.1402373115282,4.03441856159743,4.02774126858342,-102.500007629395,-77.4748916625977,502245101_54
Glutamatergic,Glutamatergic,positive,spiny,L5,-34.279605865478516,85.42105102539062,46.386512756347656,85.35526275634766,-54.40953826904297,63.61184310913086,363.2844724650077,2.6595394611358643,-93.79155141469421,24.335525512695312,-43.8190803527832,80.78947448730469,0.0008663157894736098,3.8751619432959226,0.139333333333333,-46.1562538146973,-47.7187525431315,-49.5625,163.10928,0.0625200000000001,47.8750038146973,49.8020858764648,48.4375025431315,187.656253576279,0.149057641625404,1.09177984,30.1877602139359,50.0,48.125,850.0,-34.78125,-36.2395858764648,-41.6458346048991,-53.7187538146973,-56.9687538146973,-65.7500025431315,3.89682104465532,4.12531392910432,3.96737641863192,-86.09375,-65.5843048095703,563353582_64
Glutamatergic,Glutamatergic,positive,spiny,L4,-32.15885543823242,144.1640625,34.98698043823242,144.5546875,-47.013671875,107.97916412353516,255.30726920740995,-3.6959636211395264,-62.67125149796127,17.95638084411621,-38.705078125,135.421875,0.0010913541666665028,4.097600752183472,0.172544649825716,-41.5937538146973,-43.2291692097982,-49.4140644073486,173.020224,0.0621100000000001,35.71875,46.2500012715658,49.2343769073486,158.125042915344,0.0363949500024319,3.024148992,18.7131489490003,90.0,87.4583333333333,760.0,-32.46875,-33.3541679382324,-41.9609384536743,-47.9375,-49.6354192097982,-73.2109432220459,4.1500095692424,4.22235725516694,4.00422926708024,-89.28125,-72.2956085205078,476056333_42
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-37.28868865966797,129.4136962890625,20.17447853088379,129.04910278320312,-52.782737731933594,104.49256134033203,217.59713632217674,-5.593378067016602,-73.05390842041116,-3.384300708770752,-49.27120590209961,124.27827453613281,0.000874523809523903,2.9990570454471146,0.346889400921659,-52.1875038146973,-50.4791704813639,-53.7708371480306,189.116288,0.0321800000000001,22.9375,25.020835240682,26.8020839691162,185.937389731407,0.131265103816986,1.276100096,9.6800921378622,80.0,93.8333333333333,440.0,-37.5937538146973,-36.4375025431315,-41.1041692097982,-55.7187538146973,-53.1770858764648,-69.2187525431315,2.86643668748244,3.06996365878016,2.52901753567756,-88.6250076293945,-68.2628784179688,526801742_42
Vip+,GABAergic,positive,aspiny,L6b,-30.177404403686523,89.48942565917969,27.2737979888916,89.08942413330078,-43.50216293334961,76.54904174804688,226.84166772032654,-7.708413600921631,-52.66309035737353,10.759614944458008,-41.055049896240234,84.6701889038086,0.0011281538461537148,4.386904940677454,0.398581713003616,-46.65625,-45.5416679382324,-49.4791704813639,487.725632,0.0091000000000001,38.28125,43.4583346048991,42.6979192097982,265.624821186066,0.0372504517436028,1.191909376,15.7457263935606,60.0,47.9166666666667,210.0,-33.90625,-33.5625012715658,-40.7916679382324,-46.7812538146973,-49.1666704813639,-61.6458371480306,3.05104755345317,4.05836239735724,2.95306030021295,-99.25,-59.9242706298828,594611511_52
Vip+,GABAergic,positive,aspiny,L4,-31.501523971557617,117.82012176513672,17.952743530273438,117.2286605834961,-44.21341323852539,83.90853881835938,154.03514485982936,-11.394817352294922,-64.7310816930892,-1.0785061120986938,-40.33841323852539,114.28658294677734,0.0009663414634147476,2.3599558864482764,0.025,-43.3437538146973,-42.8854204813639,-50.2187538146973,305.122368,0.0137400000000001,22.8750019073486,22.9479179382324,22.3750019073486,294.97754573822,0.0905185490846634,1.145816576,16.558859766145,70.0,72.5416666666667,290.0,-34.3125,-29.583335240682,-40.9375019073486,-43.5000038146973,-43.0208358764648,-66.8593788146973,2.79937544623726,2.05747221016946,3.04569309564839,-87.5625,-66.4008865356445,560817063_46
Glutamatergic,Glutamatergic,positive,spiny,L4,-42.72480010986328,190.1209716796875,40.6370964050293,190.5040283203125,-62.88306427001953,135.1975860595703,478.2456285204929,0.6794354915618896,-113.34850452849075,12.447580337524414,-52.59980010986328,190.03628540039062,0.0006959677419356669,4.228376134206498,0.182500009277888,-53.4062538146973,-51.0520858764648,-53.6125022888184,119.94748,0.0412350000000001,43.6562538146973,47.8541692097982,48.3062515258789,148.749962449074,0.0189885515719652,1.570791936,20.1432456387067,110.0,75.2083307902018,880.0,-43.1250038146973,-38.7812525431315,-51.3500022888184,-59.8437538146973,-59.8958358764648,-84.1375076293945,4.41229348085735,4.33075763580787,4.91315102801692,-100.218757629395,-83.5632095336914,482726727_50
Glutamatergic,Glutamatergic,positive,spiny,L4,-38.012020111083984,86.1602554321289,33.39262771606445,86.13461303710938,-59.70192337036133,63.64102554321289,352.74351698434174,-6.426281929016113,-118.54857917095643,7.256410121917725,-50.31410217285156,85.11859130859375,0.0006973076923077115,2.976406549195233,0.271951219512195,-49.8750038146973,-51.2812538146973,-55.8312522888184,354.501888,0.0478350000000001,32.0625,35.1250012715658,32.49375,248.571425676346,0.103792816400528,1.827482624,25.5804550670923,50.0,53.5000012715658,224.0,-36.46875,-35.2083358764648,-45.9500007629395,-59.8437538146973,-60.6666679382324,-77.0937545776367,3.00179795555668,3.01208642138553,2.88323944805361,-99.3437576293945,-75.8354644775391,490267219_48
Vip+,GABAergic,positive,aspiny,L5,-40.89988327026367,48.703704833984375,36.951969146728516,48.62963104248047,-56.611690521240234,40.377315521240234,438.03966144086735,-4.3321757316589355,-123.43028050964334,15.612268447875977,-52.699073791503906,48.04861068725586,0.0006614814814818675,3.564264336321063,0.590019371248296,-54.46875,-52.4531288146973,-52.9187530517578,494.61056,0.0171000000000001,42.4062538146973,36.7343788146973,35.9437507629395,278.786152601242,0.0680265203118324,3.757427712,12.7423252265063,30.0,29.3749990463257,280.0,-41.96875,-41.5937519073486,-42.2375015258789,-58.2812538146973,-56.109375,-73.2125045776367,3.40775454138428,3.63924031333195,3.35913357594061,-99.9062576293945,-72.5860214233398,562527850_52
Vip+,GABAergic,positive,aspiny,L2/L3,-39.317081451416016,65.38666534423828,34.002498626708984,64.95333099365234,-52.56416702270508,53.586666107177734,259.3228853625361,-4.744999885559082,-98.10749377643766,8.826666831970215,-50.595001220703125,63.121665954589844,0.0008639999999999285,2.6370696616824945,0.495173882185947,-53.3125038146973,-50.96875,-54.0312509536743,580.91392,0.0117200000000002,37.5,37.28125,40.4140644073486,246.875002980232,0.0914317443966866,1.36738048,9.0760962828304,40.0,38.125,200.0,-42.5,-38.3750038146973,-46.8046884536743,-54.0312538146973,-51.5625038146973,-71.3437538146973,2.82410589382991,2.9371496934592,3.07460040158244,-98.96875,-70.7172088623047,563790168_46
Sst+,GABAergic,positive,aspiny,L5,-34.48041534423828,370.4583435058594,36.260833740234375,370.15167236328125,-51.983333587646484,274.7216796875,350.1792055757743,-0.1133333370089531,-80.30545336280386,16.512083053588867,-45.7620849609375,356.73333740234375,0.0008335999999999425,4.3862198535325945,0.157304819550135,-49.0000038146973,-49.9166679382324,-60.1750022888184,122.057408,0.06118,37.2812538146973,40.0416692097982,38.5000015258789,89.84375,0.0360713079571724,2.775493376,17.8835916770573,220.0,174.416666666667,710.0,-33.59375,-43.7187512715658,-39.7875030517578,-54.46875,-57.0000012715658,-72.4062530517578,4.3270958832479,4.08048084127427,3.13038643794514,-82.2812576293945,-71.9843597412109,584671501_63
Glutamatergic,Glutamatergic,positive,spiny,L5,-41.14713668823242,84.08333587646484,20.16275978088379,83.96353912353516,-59.20833206176758,58.33854293823242,197.36701952383655,-13.532551765441895,-74.79378977434763,-5.786458492279053,-51.30208206176758,81.578125,0.0009304166666667483,2.6367027534838043,0.264285714285714,-53.3437538146973,-50.3645858764648,-53.9270858764648,161.91344,0.0294000000000001,23.0000019073486,35.125,28.239585240682,348.437339067459,0.152092039585114,1.511369088,35.4837583971072,50.0,54.5,530.0,-42.03125,-37.9166666666667,-47.9375025431315,-57.5625038146973,-57.8854204813639,-73.3645858764648,2.74371666566646,2.60170839673824,2.86943412226783,-95.15625,-71.2270584106445,480122859_47
Glutamatergic,Glutamatergic,positive,spiny,L4,-32.15953826904297,235.13815307617188,36.85444259643555,233.92434692382812,-45.58922576904297,183.51480102539062,215.35225796865427,6.209292888641357,-60.523328264755946,15.805098533630371,-41.868011474609375,208.37335205078125,0.0011506578947367782,3.567239602896823,0.0833333390856543,-42.5625038146973,-41.8750025431315,-47.1328144073486,330.564992,0.03237,38.8750038146973,41.5520846048991,40.7656278610229,203.571513295174,0.026670441031456,1.645207552,17.2304328794382,70.0,48.4583346048991,265.0,-33.8750038146973,-30.239585240682,-39.5781259536743,-46.96875,-48.7916692097982,-68.3906269073486,3.39098615125554,3.29259391897378,3.72138972812926,-88.5312576293945,-66.6489105224609,476198393_39
Vip+,GABAergic,positive,aspiny,L4,-34.44807815551758,204.7269287109375,28.12980842590332,203.140380859375,-47.22163391113281,145.00384521484375,190.40700285365378,-11.474038124084473,-67.99080898707568,4.495673179626465,-40.81346130371094,195.42884826660156,0.0010658461538461676,2.76241656528809,0.15639534722669,-46.1875,-43.8750038146973,-49.8062522888184,227.954624,0.0126000000000002,39.0,40.3125038146973,43.8437522888184,175.781056284904,0.104386545717716,1.14688064,9.46264827094439,120.0,120.749994913737,360.0,-39.0625,-35.2291679382324,-45.1500022888184,-47.7500038146973,-44.4166679382324,-73.1500045776367,3.44398798306733,3.13762769783383,3.57432091590429,-86.53125,-73.0111694335938,585944237_46
Pvalb+,GABAergic,positive,aspiny,L2/L3,-38.42564392089844,841.7432861328125,11.804267883300781,843.2428588867188,-57.30397033691406,843.5814208984375,243.98266711767138,-9.773807525634766,-217.5809879520054,-10.707850456237793,-57.222965240478516,843.1895141601562,0.0004295890410958876,1.118927510534767,0.943692178301093,-62.6250076293945,-57.5520871480306,-63.6062507629395,122.554448,0.0092400000000001,19.0,18.6770846048991,24.9187511444092,60.0961521267891,0.0277170166373253,1.710367744,5.67380774371106,570.0,320.416666666667,870.0,-36.5000038146973,-39.3125012715658,-46.9875015258789,-62.7187576293945,-57.6354204813639,-69.4125045776367,1.11842915301859,1.15281634060101,1.26699237730477,-76.7187576293945,-69.0933380126953,580507567_75
Sst+,GABAergic,positive,aspiny,L5,-36.3125,163.71875,32.8125,164.5729217529297,-56.79166793823242,136.2708282470703,257.30964597330495,5.973958492279053,-160.4585537213546,8.752604484558105,-54.07551956176758,165.46875,0.0005929166666661286,1.5886834607271798,0.0399737895270484,-55.5000038146973,-50.7708358764648,-58.1093778610229,209.710544,0.0467950000000001,36.125,27.5104173024495,36.2500028610229,267.812460660934,0.059615682810545,1.871810048,41.0174520852007,70.0,164.458333333333,780.0,-41.0,-30.1979179382324,-45.9296894073486,-55.59375,-50.8125038146973,-72.1093769073486,1.84928547510257,1.42230868650617,1.85384490742306,-97.6875076293945,-70.2219848632812,473011949_61
Vip+,GABAergic,positive,aspiny,L5,-41.17656326293945,140.5,24.589061737060547,140.56875610351562,-61.84843826293945,123.6187515258789,327.5107380058699,-6.15000057220459,-234.31282516527958,-7.243750095367432,-60.428123474121094,140.38125610351562,0.0004480000000002704,1.3907024928916107,0.0544477234401349,-62.5312538146973,-60.6354204813639,-64.4765682220459,184.239136,0.0275000000000001,29.59375,26.489585240682,32.015625,167.008861899376,0.121829211711884,2.112418816,19.1120493673779,80.0,155.08332824707,590.0,-45.3125,-39.6354192097982,-47.1640644073486,-62.59375,-60.6875012715658,-73.6484413146973,1.56039545356107,1.35927571942686,1.55135604916924,-92.3125076293945,-72.6638336181641,531342116_47
Glutamatergic,Glutamatergic,positive,spiny,L4,-50.681983947753906,205.0735321044922,28.808822631835938,205.45956420898438,-66.02941131591797,148.25,309.92215767119046,-11.599265098571777,-77.69060469597835,10.803308486938477,-58.13878631591797,200.18382263183594,0.0010217647058823331,3.998726377692722,0.114772729936052,-60.9687538146973,-58.5833358764648,-62.3802108764648,132.560408,0.08718,31.6250019073486,35.3645858764648,36.5781256357829,127.812579274178,0.0622220635414124,1.68336704,30.0418813121173,110.0,87.5416666666667,1300.0,-48.7500038146973,-50.2500012715658,-59.2500025431315,-67.625,-68.6979217529297,-84.828130086263,4.14717270704462,4.14526830076352,4.16706070320647,-98.4062576293945,-84.487548828125,588728161_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-37.96006774902344,107.31336975097656,19.55121612548828,107.09027862548828,-49.35894012451172,90.01736450195312,169.93471709184848,-3.498914957046509,-54.9455292671263,1.6651475429534912,-46.78016662597656,101.71180725097656,0.0011134722222223311,3.134409278648426,0.512837837837838,-50.9062538146973,-50.1562538146973,-54.0133944920131,459.247552,0.01542,23.3437519073486,27.4479173024495,29.1339299338205,332.187533378601,0.0673789083957672,2.610550016,15.6211128877234,70.0,69.25,330.0,-39.0,-37.0208346048991,-41.5178587777274,-51.9062538146973,-51.8229192097982,-71.7544653756278,2.70333523688084,2.69901404891709,2.01685181165294,-100.062507629395,-69.1451034545898,555781149_64
